,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,63.4894469095,5,24,142.869162971,8.84751912297,0.135824412482,0.0406494095392,41.7524966806,49.6149520446
