,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,51.1276085455,5,24,118.145486243,39.8427017154,0.0996705926638,96.2132230091,33.1855704625,31.1610089332
