,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,63.1285115448,5,24,142.147292241,541.91734666,0.0150447842259,105.343148918,414.80156351,1392.45409533
