,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,60.3074924126,5,24,136.505253977,38.7959977899,0.0881330167834,37.6439193582,21.0632406499,54.6132271851
