,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,58.268575691,6,24,135.605474364,42.2398328772,0.74801145178,0.345138577259,0.265125926466,20.8651724033,30.5047911944
