,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,31.0043093863,6,24,81.0769417546,35.1014786731,0.534577147516,0.0615281869909,2.02331918655,12.9394161986,11.0768180988
