,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,48.5741977952,5,24,113.038664742,58.0312775855,0.03504899725,65.4204811752,49.6821067566,39.6184480563
