,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,56.8307247206,6,24,132.729772423,37.9146035652,125.925811755,0.0544635324733,7.72672691724,100.218532457,189.966286568
