,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,88.1635235666,5,24,192.217316285,35.0392807322,0.0268570377806,0.00706180745615,258.6824999,236.015224291
