,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,68.8927656278,5,24,153.675800407,377.593042008,0.0224393458172,127.718399554,495.707796422,699.988882106
