,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,61.2602747934,5,24,138.410818739,6.92701020762,0.060042056659,0.0294817906726,35.8611986325,51.3626137938
