,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,55.3655842257,5,24,126.621437603,11.9771626438,0.00962417313955,0.475325736165,18.1592433386,69.9397967446
