,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,54.6513319062,5,24,125.192932964,5.90948235908,0.168062144079,0.0581832043918,28.3957046892,31.2367629097
