,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,68.6853735828,5,24,153.261016317,219.739503755,0.190449565251,5.26153388479,315.795276359,408.228813319
