,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,75.5992089657,5,24,167.088687083,48.7106995043,0.077492808442,81.4926668831,74.4648488911,188.031174658
