,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,53.9616487259,6,24,126.991620434,43.6497995884,0.511230465444,0.200394718962,0.412802338368,16.3844803198,80.9285167481
