,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,54.9698200234,6,24,129.007963029,42.741223245,0.230995679751,0.310782689586,8.17986469763,4.92227797535,64.7635867167
