,iteration,success,nllh,k,N,bic,c_0,pow_gain,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,46.0448425984,5,24,107.979954349,83.7451295913,1.33342433734,169.597250531,166.035679025,51.7426555299
