,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,53.0130699586,6,24,125.094462899,38.1253635138,8.49006485194,0.350535106481,0.171496048778,12.8533887394,27.7898406717
