,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,52.7234290169,5,24,121.337127186,403.781016238,0.0162407285637,91.5551595328,186.694215198,827.425981218
