,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,20.7507919653,5,24,57.3918530824,45.7180222446,0.475888466766,271.510006457,0.231899266902,6.21368928506
