,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,47.6923730083,5,24,111.275015168,33.0505777506,0.096013675537,0.804145977353,10.7206426973,56.3654447894
