,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,64.6957517914,5,24,145.281772735,1.08778282243,0.142646211319,17.4888222574,27.5387899992,59.2624158242
