,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,31.2997234277,5,24,78.4897160071,32.3065850491,0.0494903914473,27.3992307379,6.38789774327,0.160945395873
