,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,16.6529276354,5,24,49.1961244226,121.323727507,1.1718877761,290.688608295,0.122814388281,0.451891318165
