,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,71.5645962224,5,24,159.019461596,411.347403886,0.0142691174318,60.5917853633,862.485734453,1960.7273787
