,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,60.4031856123,5,24,136.696640376,75.4350991404,0.0464415710774,194.108546476,41.2028656063,252.071465156
