,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,51.2335022356,6,24,121.535327453,48.7714410782,3.10776945825,0.0951639725046,1.78607366199,20.389863024,56.6162819619
