,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,59.6139402859,6,24,138.296203554,39.0663724924,2.7549896096,0.406659555649,2.57471083076,16.3910291125,27.9218527483
