,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,70.6381486111,5,24,157.166566374,11.1755649496,0.0319809501398,1.07752367754,38.0484903922,163.501902484
