,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,60.0403391138,5,24,135.970947379,203.35466284,0.0622956260767,28.5539315518,162.313251269,351.318016131
