,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,25.494588327,6,24,70.0574996362,7.00404813925,13.478932896,0.256250385889,18.1066964728,5.06584525958,9.56540013097
