,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,65.0459203447,5,24,145.982109841,54.8067560664,0.0703942717762,0.0230857569205,62.4750915031,102.529025786
