,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,67.3136209189,5,24,150.51751099,36.5672633367,0.147869205574,38.6209363525,25.036225899,45.540853015
