,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,74.1272594477,5,24,164.144788047,257.055792244,0.021091779456,44.2405811603,651.506028896,1268.76406623
