,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,42.7080564139,6,24,104.48443581,14.9990417153,126.878072378,0.868853657365,64.1560967871,95.8668850148,48.0507871722
