,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,80.7278460906,5,24,177.345961333,18.3224027668,0.552079746193,8.87309462294,34.5594431986,80.3107139509
