,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,94.8664278805,5,24,205.623124913,101.972510596,0.0403176625431,0.0445091496338,283.485938598,491.020583365
