,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,57.550527483,6,24,134.169377948,45.723966427,94.7704220199,0.0708420389907,7.61305977534,116.408186131,135.478166472
