,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,57.258932649,5,24,130.40813445,187.760364498,1.04374669504,38.6299841758,128.727586539,265.005206728
