,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,47.7268942626,5,24,111.344057677,60.5469467935,0.0661218054169,5.73456158905,3.08649462671,254.990804011
