,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,85.5307652636,6,24,190.129853509,54.6439705825,56.249333684,0.0726837230462,0.185754592482,178.17225035,249.33594559
