,iteration,success,nllh,k,N,bic,c_0,pow_gain,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,65.8400946571,5,24,147.570458466,77.1217151225,1.17248495104,44.8986013454,77.8629020926,125.402050191
