,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,30.9668765831,5,24,77.8240223179,0.285196506978,0.133106814811,0.458037076443,14.7654101816,12.2842796986
