,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_normal,theta(cost=high),theta(cost=low)
0,0,True,63.1864451,5,24,142.263159352,8.65558870343,0.00914499618067,1.29305157658,22.6679803496,74.1902661487
