,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,43.6036551706,5,24,103.097579493,39.7345741981,0.192593427577,5.11219915174,18.1755367126,17.712285961
