,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,72.267311509,5,24,160.42489217,30.9149613154,0.15568788882,0.220500974265,17.0261956303,80.1405319864
