,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,61.8655791523,5,24,139.621427456,140.834215199,0.0284278068334,12.7974512752,260.420198888,236.095905577
