,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_rel_trunc,theta(cost=high),theta(cost=low)
0,0,True,54.2753608974,5,24,124.440990947,15.1070475643,0.12682481052,1.10634059926,12.9126522189,44.1096712503
