,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,48.1799527836,5,24,112.250174719,509.658597883,0.00508778920415,36.4188682844,722.924878665,901.169925152
