,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,38.7035072892,5,24,93.2972837302,54.0176271137,0.0517797105858,0.0559148816051,0.518186358781,498.779479589
