,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,59.5464509057,5,24,134.983170963,146.58715161,0.185420409984,0.10527580717,62.5988790992,367.58139222
