,iteration,success,nllh,k,N,bic,c,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,72.6297504424,5,24,161.149770036,99.086041002,0.0121297045997,1.34482892571,107.294763592,180.726490619
