,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,35.8901249631,5,24,87.670519078,99.8940815439,0.0720012286316,0.0105971059282,61.654170693,74.1727419309
