,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,92.9715668923,5,24,201.833402936,13.7459671876,0.139830988516,11.7333448154,135.261031981,215.685035758
