,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,51.3215975952,5,24,118.533464342,98.1073111653,0.0786112739974,0.117155615581,67.9031766208,87.8268822428
