,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,42.9054593709,5,24,101.701187894,37.2466135491,0.0963377631915,1.24647624271,9.33244769561,44.8914274528
