,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,58.7861702275,5,24,133.462609607,196.078770155,0.00885063872498,117.660294508,98.3328747054,418.300742627
