,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,58.2810713478,5,24,132.452411847,238.41726238,0.162213420819,10.1411614971,292.841447269,298.412379397
