,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,70.3439323568,5,24,156.578133865,73.813188304,0.0187312288217,9.99775471401,121.12990536,176.006996752
