,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,71.4783711329,5,24,158.847011418,87.0780330106,0.059389311343,6.25513481675,190.076349605,207.593024171
