,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,66.7366504464,5,24,149.363570045,57.2082876287,0.217401012442,2.95158590337,24.1069366058,37.4084009703
