,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_normal_trunc,theta(cost=high),theta(cost=low)
0,0,True,65.6607482419,5,24,147.211765636,81.4756886555,1.66805930722,0.975004047171,92.4258776781,111.942915565
