,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,70.6706994486,5,24,157.231668049,137.121293031,0.0611543914198,34.5405084146,195.474412681,237.703396254
